,Name,Season,OBPM,DBPM,BPM
19476,Tim Toler,2011,-0.2,-1.2,-1.4
19477,Tim Williams,2011,0.4,2.0,2.4
19478,Tim Williams,2013,-0.1,-0.3,-0.4
19479,Tim Williams,2014,1.5,-1.2,0.3
19480,Tim Williams,2016,3.1,1.5,4.6
19481,Timajh Parker-Rivera,2013,-2.5,0.1,-2.4
19482,Timajh Parker-Rivera,2014,0.9,1.2,2.1
19483,Timajh Parker-Rivera,2015,-1.6,1.9,0.3
19484,Timajh Parker-Rivera,2016,0.5,4.0,4.5
19485,Timmy Knipp,2012,-0.7,-3.1,-3.8
19486,Timmy Knipp,2014,-1.3,-0.4,-1.7
19487,Timmy Knipp,2015,0.4,1.2,1.6
19488,Timmy Rose,2016,-5.0,-1.6,-6.6
19489,Timmy Rose,2017,-1.8,-1.7,-3.5
19490,Timothy Price,2011,-7.5,3.1,-4.3
19491,Timothy Price,2012,-5.3,3.1,-2.3
19492,Timothy Zephyr,2011,-5.0,-1.0,-6.0
19493,Tione Womack,2013,-2.2,-0.4,-2.5
19494,Tione Womack,2014,0.0,-0.9,-0.9
19495,Tiremone Williams,2015,-5.1,0.7,-4.4
19496,Tiremone Williams,2016,-1.8,0.2,-1.7
19497,Tirrell Baines,2011,1.9,0.2,2.1
19498,Titus Robinson,2011,-3.0,-0.7,-3.6
19499,Titus Robinson,2012,-0.7,1.0,0.3
19500,Titus Rubles,2013,-1.2,5.1,3.9
19501,Titus Rubles,2014,0.2,6.1,6.4
19502,Tiwian Kendley,2017,-0.7,-2.6,-3.3
19503,Toarlyn Fitzpatrick,2011,-1.2,3.5,2.3
19504,Toarlyn Fitzpatrick,2012,2.1,4.9,7.0
19505,Toarlyn Fitzpatrick,2013,1.8,2.1,3.8
19506,Tobias Dowdell,2013,-3.3,-2.5,-5.9
19507,Tobias Dowdell,2014,-4.8,-2.3,-7.1
19508,Tobias Harris,2011,3.3,2.3,5.5
19509,Tobias Howard,2017,-3.1,-1.9,-5.0
19510,Tobias Sjoberg,2017,-3.6,1.7,-1.9
19511,Toby Hegner,2015,3.9,0.3,4.2
19512,Toby Hegner,2016,1.2,1.3,2.4
19513,Toby Hegner,2017,3.5,2.7,6.3
19514,Toby Veal,2011,-1.6,1.6,0.0
19515,Todd Eaglin,2015,-3.9,0.1,-3.8
19516,Todd Fletcher,2011,0.4,0.0,0.3
19517,Todd Fletcher,2012,1.2,0.0,1.3
19518,Todd Fletcher,2013,4.4,-1.1,3.3
19519,Todd Hughes,2016,-8.0,-1.5,-9.5
19520,Todd Johnson,2013,-3.5,-1.0,-4.5
19521,Todd Johnson,2014,1.8,-1.9,-0.1
19522,Todd Johnson,2015,2.2,-1.8,0.3
19523,Todd Martin,2011,-4.7,-4.3,-8.9
19524,Todd Mayo,2012,1.7,1.0,2.7
19525,Todd Mayo,2014,3.3,1.0,4.2
19526,Todd Nelson,2012,-1.4,-3.0,-4.4
19527,Todd Nelson,2013,-0.3,-4.2,-4.5
19528,Toddrick Gotcher,2013,-2.1,-1.5,-3.6
19529,Toddrick Gotcher,2014,2.8,0.3,3.1
19530,Toddrick Gotcher,2015,3.1,0.9,4.0
19531,Toddrick Gotcher,2016,7.1,1.6,8.6
19532,Tola Akomolafe,2013,-2.1,1.0,-1.1
19533,Tola Lawal,2011,-4.1,-0.9,-5.0
19534,Tolga Cerrah,2011,-2.9,-0.3,-3.2
19535,Tolga Cerrah,2012,-5.2,-0.8,-6.0
19536,Tom Droney,2011,-2.7,0.8,-1.9
19537,Tom Droney,2012,-1.2,1.1,-0.1
19538,Tom Droney,2013,1.5,1.7,3.2
19539,Tom Droney,2014,1.1,-0.8,0.3
19540,Tom Fow,2011,6.1,-2.4,3.7
19541,Tom Herzog,2011,-2.6,6.7,4.1
19542,Tom Knight,2012,0.0,3.9,3.9
19543,Tom Knight,2013,1.1,3.8,4.9
19544,Tom Knight,2014,-0.3,2.3,2.0
19545,Tom Koopman,2014,-6.2,-2.7,-8.9
19546,Tom Koopman,2016,-5.0,-2.0,-7.0
19547,Tom Koopman,2017,-5.2,-1.6,-6.8
19548,Tom Lacey,2016,-2.1,0.6,-1.5
19549,Tom Lacey,2017,-1.1,1.7,0.6
19550,Tom Maayan,2013,-4.8,2.4,-2.4
19551,Tom Pritchard,2011,1.2,4.1,5.3
19552,Tom Pritchard,2012,2.9,2.2,5.1
19553,Tom Rivard,2016,-0.5,-1.4,-2.0
19554,Tom Rivard,2017,-2.7,-0.4,-3.1
19555,Tom Schalk,2012,-3.9,-0.9,-4.8
19556,Tom Tankelewicz,2012,-3.4,-3.6,-7.0
19557,Tom Tankelewicz,2013,3.3,-3.6,-0.3
19558,Tom Tankelewicz,2014,1.8,-4.9,-3.1
19559,Tom Vodanovich,2014,-5.1,-0.2,-5.3
19560,Tom Vodanovich,2015,-2.7,0.0,-2.7
19561,Tom Vodanovich,2016,-1.5,1.8,0.3
19562,Tom Vodanovich,2017,-3.3,0.4,-3.0
19563,Tomas Bruha,2014,-4.0,-1.1,-5.1
19564,Tomas Sanchez,2013,0.8,-2.3,-1.5
19565,Tomas Sanchez,2014,1.4,-2.7,-1.3
19566,Tomas Vazquez-Simmons,2011,-1.8,5.9,4.1
19567,Tomasz Gielo,2013,-3.4,-2.1,-5.5
19568,Tomasz Gielo,2014,-0.1,-0.9,-1.0
19569,Tomasz Gielo,2016,1.7,0.4,2.1
19570,Tomie Aromona,2013,-1.8,0.4,-1.4
19571,Tommie McCune,2014,-3.8,-2.5,-6.4
19572,Tommie McCune,2015,-1.6,-1.5,-3.1
19573,Tommie Sykes,2011,-0.2,-1.2,-1.4
19574,Tommie Tyler,2012,-5.9,-0.5,-6.4
19575,Tommy Brenton,2012,3.5,4.6,8.0
19576,Tommy Brenton,2013,2.8,4.7,7.5
19577,Tommy Carpenter,2013,-5.2,-1.8,-7.0
19578,Tommy Carpenter,2015,-2.0,1.6,-0.4
19579,Tommy Carpenter,2016,-5.1,-0.7,-5.8
19580,Tommy Freeman,2011,4.7,-1.9,2.8
19581,Tommy Hamilton,2014,-2.1,0.2,-1.8
19582,Tommy Hamilton,2015,1.1,0.7,1.8
19583,Tommy Hamilton,2016,0.3,-0.1,0.3
19584,Tommy Hubbard,2012,-0.1,1.4,1.3
19585,Tommy Matthews,2015,-6.2,3.5,-2.6
19586,Tommy McCarthy,2016,-2.3,-2.3,-4.5
19587,Tommy McDonnell,2014,-6.6,2.0,-4.6
19588,Tommy McDonnell,2015,-2.3,3.0,0.7
19589,Tommy Pereira,2013,2.1,-1.5,0.6
19590,Tommy Pereira,2014,2.4,-2.7,-0.4
19591,Tommy Rutherford,2017,-1.1,2.5,1.4
19592,Tommy Spagnolo,2014,-2.7,1.0,-1.7
19593,Tommy Spagnolo,2015,-2.1,0.4,-1.7
19594,Tone Boyle,2011,2.4,-0.9,1.5
19595,Toney McCray,2011,1.3,3.1,4.5
19596,Toney McCray,2012,0.2,0.9,1.1
19597,Tonko Vuko,2016,-0.2,0.0,-0.2
19598,Tonko Vuko,2017,-0.7,-0.7,-1.4
19599,Tonnie Collier,2015,1.4,-5.0,-3.7
19600,Tonny Trocha-Morelos,2015,-5.4,4.1,-1.2
19601,Tonny Trocha-Morelos,2016,3.8,4.9,8.7
19602,Tonny Trocha-Morelos,2017,0.6,3.9,4.5
19603,Tony Anderson II,2016,-6.1,-2.8,-8.9
19604,Tony Armstrong,2017,-3.4,-1.5,-4.9
19605,Tony Bishop,2011,1.3,1.1,2.4
19606,Tony Bradley,2017,5.8,4.0,9.8
19607,Tony Carr,2017,0.7,1.1,1.8
19608,Tony Chennault,2012,-1.1,-1.5,-2.6
19609,Tony Chennault,2013,-3.2,2.2,-1.1
19610,Tony Chennault,2014,-1.8,3.3,1.5
19611,Tony Dobbinson,2015,-1.7,-6.4,-8.1
19612,Tony Dukes,2011,-4.4,-3.9,-8.3
19613,Tony Eackles,2011,-8.6,-3.1,-11.7
19614,Tony Fiegen,2011,-2.4,-1.7,-4.1
19615,Tony Fiegen,2012,-0.7,-0.4,-1.1
19616,Tony Fiegen,2013,0.3,-1.1,-0.8
19617,Tony Freeland,2011,-1.7,-1.0,-2.7
19618,Tony Gallo,2011,-0.6,-2.8,-3.4
19619,Tony Gallo,2012,4.3,-5.0,-0.7
19620,Tony Gill,2013,3.1,-0.6,2.5
19621,Tony Gill,2014,4.0,-0.2,3.8
19622,Tony Hicks,2013,-2.2,-1.9,-4.1
19623,Tony Hicks,2014,-0.2,-3.0,-3.2
19624,Tony Hicks,2015,0.4,-2.5,-2.0
19625,Tony Johnson,2011,0.5,0.5,1.0
19626,Tony Johnson,2013,4.8,-0.1,4.7
19627,Tony Kimbro,2012,-1.5,3.8,2.3
19628,Tony Kynard,2014,-3.9,-1.7,-5.6
19629,Tony Lewis,2011,-0.8,0.3,-0.5
19630,Tony Meier,2011,6.1,0.3,6.4
19631,Tony Meier,2012,4.2,-0.5,3.7
19632,Tony Mitchell,2011,5.1,4.0,9.0
19633,Tony Mitchell,2013,-0.1,2.9,2.8
19634,Tony Neysmith,2011,-5.2,1.0,-4.2
19635,Tony Nixon,2011,-1.9,-3.0,-5.0
19636,Tony Nixon,2012,-1.1,-2.2,-3.3
19637,Tony Nunn,2016,-6.0,2.1,-3.8
19638,Tony Parker,2013,-2.1,-0.6,-2.7
19639,Tony Parker,2014,0.0,0.8,0.8
19640,Tony Parker,2015,1.2,1.0,2.2
19641,Tony Parker,2016,1.3,1.8,3.1
19642,Tony Peters,2011,-6.2,-1.9,-8.1
19643,Tony Peters,2012,-6.9,-4.0,-10.8
19644,Tony Sabato,2013,-7.7,-0.1,-7.8
19645,Tony Sabato,2014,-5.3,0.2,-5.1
19646,Tony Sabato,2015,-6.6,-0.4,-7.0
19647,Tony Snell,2011,0.7,1.0,1.7
19648,Tony Snell,2012,5.0,1.5,6.6
19649,Tony Snell,2013,4.1,1.7,5.8
19650,Tony Taylor,2011,4.2,-1.3,2.9
19651,Tony Taylor,2012,2.2,-1.6,0.5
19652,Tony Washington,2016,-2.8,2.3,-0.6
19653,Tony Washington,2017,-1.8,-0.2,-2.0
19654,Tony Watson,2011,-1.0,-1.6,-2.7
19655,Tony Watson,2012,1.4,-2.4,-1.0
19656,Tony Watson,2013,4.0,-2.9,1.1
19657,Tony Wills,2014,-2.1,1.9,-0.2
19658,Tony Wills,2015,1.0,2.2,3.1
19659,Tony Wills,2016,-0.5,2.4,1.9
19660,Tony Wills,2017,0.8,4.4,5.2
19661,Tony Woods,2012,-0.8,3.9,3.1
19662,Tony Woods,2013,0.1,2.6,2.7
19663,Tony Wroblicky,2011,-1.7,2.7,1.1
19664,Tony Wroblicky,2012,-2.8,2.7,-0.1
19665,Tony Wroblicky,2013,-0.7,1.0,0.3
19666,Tony Wroblicky,2014,-0.1,5.7,5.6
19667,Tony Wroten,2012,2.4,2.8,5.2
19668,Tonye Jekiri,2013,0.6,4.8,5.4
19669,Tonye Jekiri,2014,-1.1,5.3,4.2
19670,Tonye Jekiri,2015,1.2,5.6,6.8
19671,Tonye Jekiri,2016,1.1,4.4,5.5
19672,Tookie Brown,2016,3.9,-1.5,2.4
19673,Tookie Brown,2017,2.1,-1.5,0.7
19674,Torey Noel,2017,-3.1,-1.1,-4.1
19675,Torian Graham,2017,4.0,-2.2,1.9
19676,Torian Oglesby,2011,-2.5,1.8,-0.7
19677,Torian Oglesby,2012,1.2,0.9,2.0
19678,Torin Dorn,2015,1.7,-2.1,-0.3
19679,Torin Dorn,2017,1.3,-1.2,0.1
19680,Torin Walker,2013,-2.2,-1.0,-3.2
19681,Torloft Thomas,2014,-2.1,-3.1,-5.3
19682,Torloft Thomas,2016,-2.2,-2.6,-4.8
19683,Torloft Thomas,2017,-3.5,-3.2,-6.7
19684,Torrance Rowe,2015,1.5,-3.5,-2.0
19685,Torrance Rowe,2016,3.4,-4.3,-0.9
19686,Torren Jones,2014,1.3,2.2,3.5
19687,Torrey Craig,2011,0.9,-1.9,-1.0
19688,Torrey Craig,2012,3.7,0.8,4.6
19689,Torrey Craig,2013,2.7,-1.8,0.9
19690,Torrey Craig,2014,0.4,-0.4,0.0
19691,Torrion Brummitt,2014,-5.6,-0.7,-6.4
19692,Torrion Brummitt,2015,-2.8,-0.4,-3.2
19693,Torrion Brummitt,2016,-2.2,0.5,-1.7
19694,Torry Butler,2016,-2.1,2.0,-0.1
19695,Torry Butler,2017,-1.7,3.8,2.1
19696,Torry Johnson,2016,-3.2,-3.3,-6.5
19697,Tory Miller,2015,-3.9,-0.7,-4.6
19698,Tory Miller,2016,-1.9,1.1,-0.8
19699,Tory Miller,2017,-0.5,0.7,0.1
19700,Torye Pelham,2012,5.4,4.3,9.7
19701,Tosin Mehinti,2014,-3.4,4.4,1.0
19702,Tosin Mehinti,2015,-3.2,4.8,1.6
19703,Tosin Mehinti,2016,-1.5,2.7,1.1
19704,Tosin Mehinti,2017,-3.4,2.4,-1.0
19705,Toure' Murry,2011,2.2,3.4,5.6
19706,Toure' Murry,2012,2.3,3.2,5.6
19707,Tra Holder,2015,-1.7,0.1,-1.7
19708,Tra Holder,2016,2.7,0.8,3.5
19709,Tra Holder,2017,3.2,-1.7,1.5
19710,Tra'Vaughn White,2014,-0.2,-3.4,-3.6
19711,Tra'Vaughn White,2016,-1.4,-4.3,-5.6
19712,Tra'von Joseph,2014,-2.4,-0.8,-3.2
19713,Tra'von Joseph,2015,0.5,-2.9,-2.4
19714,Tra'von Joseph,2016,-4.2,-2.5,-6.7
19715,Tra'von Joseph,2017,-0.8,-0.4,-1.2
19716,Tra-Deon Hollins,2016,3.8,3.9,7.7
19717,Tra-Deon Hollins,2017,1.9,2.3,4.2
19718,Traci Carter,2016,-0.5,1.1,0.5
19719,Tracy Abrams,2012,-1.4,1.3,-0.1
19720,Tracy Abrams,2013,2.2,2.1,4.2
19721,Tracy Abrams,2014,0.8,2.7,3.5
19722,Tracy Abrams,2017,3.2,3.4,6.6
19723,Tracy O'Neal,2012,-3.0,1.2,-1.8
19724,Tradarrius McPhearson,2013,-4.2,-2.5,-6.6
19725,Tradarrius McPhearson,2014,-2.2,-2.5,-4.7
19726,Trae Anderson,2015,0.6,-0.1,0.5
19727,Trae Anderson,2016,-2.2,0.4,-1.8
19728,Trae Bell-Haynes,2015,-0.4,-0.3,-0.8
19729,Trae Bell-Haynes,2016,1.2,-1.6,-0.4
19730,Trae Bell-Haynes,2017,2.5,0.6,3.1
19731,Trae Golden,2011,-0.7,0.7,0.0
19732,Trae Golden,2012,5.0,-0.1,4.8
19733,Trae Golden,2013,4.0,-1.4,2.5
19734,Trae Golden,2014,3.4,-1.6,1.8
19735,Traevon Jackson,2013,-0.6,3.9,3.3
19736,Traevon Jackson,2014,3.1,2.0,5.1
19737,Trahson Burrell,2015,4.4,2.0,6.4
19738,Trahson Burrell,2016,4.6,4.0,8.6
19739,Tramaine Butler,2012,-2.2,-2.4,-4.6
19740,Tramaine Isabell,2015,-1.4,-0.7,-2.0
19741,Tramaine Isabell,2016,-1.3,0.5,-0.8
19742,Tramar Beaman,2012,1.8,-0.2,1.6
19743,Tramar Sutherland,2011,-0.6,0.2,-0.5
19744,Tramar Sutherland,2012,-2.2,-0.6,-2.8
19745,Trant Simpson,2011,-1.8,-3.2,-5.0
19746,Trantell Knight,2013,3.6,4.5,8.1
19747,Trantell Knight,2014,-1.7,3.2,1.4
19748,Travele Jones,2011,0.1,-0.3,-0.2
19749,Travin Thibodeaux,2015,-3.6,1.7,-1.9
19750,Travin Thibodeaux,2016,-4.6,1.1,-3.5
19751,Travin Thibodeaux,2017,-1.5,3.2,1.7
19752,Travion Leonard,2013,-3.0,-2.3,-5.3
19753,Travion Leonard,2014,-2.7,0.8,-1.9
19754,Travis Bader,2011,5.5,-2.8,2.8
19755,Travis Bader,2012,4.5,-4.2,0.3
19756,Travis Bader,2013,5.8,-5.7,0.1
19757,Travis Bader,2014,6.6,-4.9,1.7
19758,Travis Betran,2013,2.3,-5.0,-2.7
19759,Travis Betran,2014,-0.2,-5.6,-5.8
19760,Travis Bureau,2011,1.3,1.5,2.9
19761,Travis Carroll,2011,-0.2,4.9,4.6
19762,Travis Carroll,2012,0.5,3.9,4.4
19763,Travis Carroll,2013,2.9,3.8,6.7
19764,Travis Carroll,2014,2.4,2.2,4.6
19765,Travis Charles,2017,0.4,-2.1,-1.7
19766,Travis Cohn,2011,3.1,-1.7,1.4
19767,Travis Daniels,2015,-0.6,0.4,-0.2
19768,Travis Daniels,2016,1.5,2.4,3.8
19769,Travis Elliott,2011,-7.3,-0.1,-7.4
19770,Travis Elliott,2012,-4.7,-0.6,-5.3
19771,Travis Elliott,2014,-4.6,-2.1,-6.7
19772,Travis Elliott,2015,-4.9,-1.1,-6.1
19773,Travis Fields,2017,-6.5,-0.2,-6.7
19774,Travis Franklin,2011,3.2,2.2,5.4
19775,Travis Fuller,2016,-4.0,-0.8,-4.8
19776,Travis Fuller,2017,-2.0,-1.4,-3.4
19777,Travis Fulton,2012,0.8,-0.9,-0.1
19778,Travis Fulton,2013,4.4,0.3,4.7
19779,Travis Hallam,2011,-0.4,-0.1,-0.5
19780,Travis Hallam,2012,-0.6,-1.6,-2.2
19781,Travis Hammonds,2015,0.3,0.2,0.5
19782,Travis Hammonds,2016,2.4,1.6,4.1
19783,Travis Jones,2011,0.3,-2.0,-1.7
19784,Travis Jones,2012,-0.6,-3.3,-3.8
19785,Travis Jorgenson,2015,-2.6,1.3,-1.4
19786,Travis Jorgenson,2016,0.2,-0.2,0.0
19787,Travis Julien,2015,-6.4,1.0,-5.5
19788,Travis King,2011,2.0,-4.3,-2.3
19789,Travis Lee,2011,2.3,-5.3,-3.0
19790,Travis Leslie,2011,6.2,3.3,9.4
19791,Travis McKie,2011,2.3,-0.1,2.1
19792,Travis McKie,2012,2.4,-1.4,1.0
19793,Travis McKie,2013,3.1,2.4,5.5
19794,Travis McKie,2014,3.5,1.7,5.2
19795,Travis Munnings,2016,-0.3,1.5,1.2
19796,Travis Munnings,2017,0.4,0.4,0.8
19797,Travis Nichols,2011,0.8,-6.4,-5.5
19798,Travis Nichols,2012,0.4,-2.9,-2.4
19799,Travis Nichols,2013,3.6,-4.8,-1.2
19800,Travis Releford,2011,5.7,3.0,8.7
19801,Travis Releford,2012,5.2,3.7,9.0
19802,Travis Releford,2013,7.0,3.3,10.3
19803,Travis Robinson,2011,-4.1,1.3,-2.8
19804,Travis Robinson,2012,0.3,0.3,0.6
19805,Travis Robinson,2013,0.8,0.6,1.4
19806,Travis Robinson,2014,-1.5,0.5,-1.0
19807,Travis Rollo,2014,-5.2,-1.2,-6.4
19808,Travis Rollo,2015,-4.2,0.5,-3.7
19809,Travis Sims,2011,-7.3,-2.2,-9.5
19810,Travis Smith,2012,3.1,-0.8,2.3
19811,Travis Smith,2013,3.6,-2.0,1.7
19812,Travis Souza,2012,-1.0,-2.9,-3.8
19813,Travis Souza,2013,3.7,-2.2,1.5
19814,Travis Souza,2014,1.8,-0.2,1.6
19815,Travis Souza,2015,4.4,0.8,5.3
19816,Travis Taylor,2012,-2.2,0.7,-1.4
19817,Travis Taylor,2013,2.1,3.7,5.9
19818,Travis Trice,2012,1.8,2.9,4.7
19819,Travis Trice,2013,1.4,2.2,3.6
19820,Travis Trice,2014,4.2,1.2,5.4
19821,Travis Trice,2015,6.9,0.8,7.7
19822,Travis Trim,2013,-6.4,-0.6,-7.0
19823,Travis Trim,2015,-5.2,0.1,-5.2
19824,Travis Wallace,2012,1.4,-2.0,-0.7
19825,Travis Wallace,2013,1.5,-2.1,-0.5
19826,Travis Wallace,2014,-1.5,-0.6,-2.2
19827,Travis Wear,2012,3.4,1.4,4.8
19828,Travis Wear,2013,1.0,2.1,3.1
19829,Travis Wear,2014,3.1,3.4,6.5
19830,Travis Wilkins,2013,1.7,-1.0,0.7
19831,Travis Wilkins,2014,1.9,-0.8,1.0
19832,Travon Baker,2013,-5.4,1.2,-4.2
19833,Travon Baker,2014,-1.2,1.3,0.1
19834,Travon Baker,2015,0.6,-0.8,-0.2
19835,Travon Baker,2016,2.4,0.5,2.9
19836,Travon Harper,2017,-8.6,-3.2,-11.8
19837,Travon Landry,2014,-2.4,-1.2,-3.6
19838,Travon Landry,2015,-3.9,0.2,-3.8
19839,Travon Langston,2015,-2.6,-1.4,-4.0
19840,Travon Langston,2016,-1.7,-2.5,-4.3
19841,Travon Woodall,2011,3.1,2.2,5.4
19842,Travon Woodall,2013,7.7,1.9,9.6
19843,TrayVonn Wright,2011,0.4,2.0,2.3
19844,TrayVonn Wright,2012,-1.6,1.2,-0.3
19845,TrayVonn Wright,2013,1.1,4.0,5.1
19846,TrayVonn Wright,2014,2.0,1.3,3.3
19847,Traylin Farris,2015,-2.0,-2.5,-4.4
19848,Traylin Farris,2017,-0.3,-0.9,-1.2
19849,Trayvon Palmer,2015,-2.6,-0.1,-2.7
19850,Trayvon Palmer,2016,-2.6,1.3,-1.3
19851,Trayvon Palmer,2017,-0.6,0.3,-0.4
19852,Tre Bowman,2013,2.9,-1.6,1.4
19853,Tre Bowman,2014,5.3,-2.1,3.2
19854,Tre Brewer,2011,-4.8,-1.6,-6.3
19855,Tre Burnette,2015,-1.8,1.7,-0.1
19856,Tre Burnette,2016,0.0,-0.2,-0.1
19857,Tre Bussey,2011,-2.4,-4.2,-6.7
19858,Tre Bussey,2012,-2.2,-3.7,-5.9
19859,Tre Bussey,2013,-3.3,-2.8,-6.0
19860,Tre Bussey,2014,1.0,-3.0,-2.0
19861,Tre Campbell,2015,2.6,0.6,3.2
19862,Tre Campbell,2016,-0.6,0.9,0.3
19863,Tre Demps,2013,0.6,-2.6,-1.9
19864,Tre Demps,2014,1.0,-0.8,0.2
19865,Tre Demps,2015,2.5,-1.6,0.9
19866,Tre Demps,2016,2.5,-0.1,2.4
19867,Tre Drye,2012,-2.8,0.6,-2.2
19868,Tre Drye,2013,-0.9,0.3,-0.7
19869,Tre Drye,2014,-2.0,0.3,-1.7
19870,Tre Drye,2015,-2.4,1.6,-0.7
19871,Tre Hale-Edmerson,2013,-0.8,3.6,2.8
19872,Tre Hale-Edmerson,2014,-1.3,4.9,3.5
19873,Tre Hale-Edmerson,2015,-2.2,3.8,1.6
19874,Tre Hale-Edmerson,2016,-0.8,3.4,2.6
19875,Tre Johnson,2011,-5.0,2.6,-2.4
19876,Tre Johnson,2012,-4.7,0.6,-4.1
19877,Tre Lee,2013,-5.8,-1.1,-6.9
19878,Tre Lynch,2014,1.6,-1.3,0.3
19879,Tre Lynch,2015,2.7,-2.3,0.3
19880,Tre Nichols,2011,-1.2,-1.6,-2.8
19881,Tre Nichols,2012,-1.8,-3.3,-5.1
19882,Tre O'Neal,2016,-6.5,-2.4,-9.0
19883,Tre Scott,2017,-0.6,6.3,5.7
19884,Tre' Coggins,2013,-1.1,0.6,-0.5
19885,Tre' Coggins,2014,1.5,-2.3,-0.7
19886,Tre' Coggins,2016,2.6,-2.7,-0.1
19887,Tre' Coggins,2017,1.1,-3.0,-1.9
19888,Tre' Ivory,2016,-6.2,-1.8,-8.0
19889,Tre' Ivory,2017,-2.9,-3.9,-6.8
19890,Tre' McLean,2015,-3.2,-0.3,-3.5
19891,Tre' McLean,2016,1.7,2.8,4.5
19892,Tre' McLean,2017,3.0,1.1,4.1
19893,Tre' Thomas,2017,-2.1,-5.7,-7.8
19894,Tre'Darius McCallum,2017,0.2,3.6,3.8
19895,Tre'Shaun Fletcher,2015,0.8,0.0,0.8
19896,Tre'Shaun Fletcher,2016,1.8,1.1,2.9
19897,Tre'Shawn Thurman,2015,-1.9,0.8,-1.1
19898,Tre'Shawn Thurman,2016,1.1,0.7,1.8
19899,Tre'Shawn Thurman,2017,-1.5,-0.7,-2.3
19900,Tre'Von Willis,2011,6.1,2.7,8.8
19901,TreVaughn Wilkerson,2016,-6.7,1.6,-5.0
19902,TreVaughn Wilkerson,2017,-9.3,1.0,-8.3
19903,Treg Setty,2012,-3.0,-0.2,-3.2
19904,Treg Setty,2014,-4.4,1.2,-3.2
19905,Treg Setty,2015,-1.4,-0.6,-2.0
19906,Treg Setty,2016,0.7,-0.6,0.1
19907,Trelun Banks,2014,-4.7,-0.4,-5.1
19908,Trelun Banks,2015,-3.8,-1.6,-5.4
19909,Trelun Banks,2016,-2.7,-2.4,-5.1
19910,Trelun Banks,2017,-3.2,-3.5,-6.7
19911,Tremayne Johnson,2011,-3.2,0.0,-3.2
19912,Tremayne Johnson,2012,-4.8,-0.4,-5.2
19913,Trency Jackson,2014,-0.8,-0.2,-1.1
19914,Trency Jackson,2015,1.5,-0.7,0.8
19915,Trenity Burdine,2011,-2.9,-1.2,-4.1
19916,Trent Forrest,2017,2.5,5.3,7.8
19917,Trent Hutchin,2011,2.4,-5.4,-3.0
19918,Trent Lockett,2011,2.1,1.1,3.2
19919,Trent Lockett,2012,1.9,0.9,2.8
19920,Trent Lockett,2013,2.2,3.4,5.5
19921,Trent Mackey,2012,-0.2,-4.3,-4.5
19922,Trent Mackey,2013,0.8,-3.9,-3.1
19923,Trent Mackey,2015,3.4,-3.3,0.0
19924,Trent Mackey,2016,3.6,-4.0,-0.4
19925,Trent Meyer,2011,-3.5,0.0,-3.6
19926,Trent Meyer,2012,0.2,-2.1,-1.9
19927,Trent Meyer,2013,0.7,-1.2,-0.5
19928,Trent Rogers,2011,-2.0,-1.1,-3.2
19929,Trent Rogers,2012,-2.2,-0.5,-2.6
19930,Trent Steen,2017,-5.8,-0.2,-6.0
19931,Trent Weideman,2011,3.0,2.6,5.6
19932,Trent Weideman,2012,-3.6,0.9,-2.7
19933,Trent Whiting,2013,-8.8,-2.4,-11.1
19934,Trent Whiting,2014,-4.9,-0.7,-5.7
19935,Trent Whiting,2015,-4.5,-0.3,-4.8
19936,Trent Whiting,2016,-3.3,-0.7,-4.0
19937,Trent Wiederman,2015,-2.0,1.8,-0.1
19938,Tres Tinkle,2016,3.6,1.8,5.4
19939,Treshaad Williams,2016,1.3,0.3,1.7
19940,Treshaad Williams,2017,3.8,-1.5,2.3
19941,Treshawn Bolden,2014,-6.3,0.0,-6.3
19942,Treshawn Bolden,2015,-9.5,0.5,-9.0
19943,Treshawn Bolden,2016,-9.1,1.1,-8.0
19944,Treshawn Hagood,2014,-4.3,-1.9,-6.2
19945,Treshawn Hagood,2015,-1.5,0.0,-1.5
19946,Trevan Abraham,2011,-3.8,-2.0,-5.8
19947,Treveon Graham,2012,1.8,0.4,2.3
19948,Treveon Graham,2013,6.4,0.6,7.0
19949,Treveon Graham,2014,5.1,1.9,7.0
19950,Treveon Graham,2015,6.6,0.3,6.9
19951,Trevin Harris,2012,0.9,-1.8,-0.9
19952,Trevin Harris,2013,2.9,0.1,3.0
19953,Trevin Harris,2014,5.7,-0.1,5.6
19954,Trevin Woods,2015,-0.7,0.9,0.2
19955,Trevin Woods,2016,-3.8,-1.6,-5.4
19956,Trevis Jackson,2016,-5.2,-3.0,-8.3
19957,Trevis Jackson,2017,-0.9,-2.0,-2.9
19958,Trevis Simpson,2011,0.8,-3.9,-3.1
19959,Trevis Simpson,2012,0.6,-5.9,-5.2
19960,Trevis Simpson,2013,1.6,-4.9,-3.3
19961,Trevis Wyche,2014,-1.9,-1.1,-3.0
19962,Trevis Wyche,2015,-0.1,0.6,0.5
19963,Trevis Wyche,2016,2.1,-0.8,1.3
19964,Trevis Wyche,2017,1.8,1.4,3.2
19965,Trevon Allen,2017,-3.5,-1.4,-4.9
19966,Trevon Bluiett,2015,4.9,0.9,5.8
19967,Trevon Bluiett,2016,5.6,2.8,8.4
19968,Trevon Bluiett,2017,5.5,1.0,6.5
19969,Trevon Harmon,2011,3.5,0.6,4.1
19970,Trevon Harmon,2012,3.5,-0.6,3.0
